,0
0,0.049999999999999996
1,0.01
2,0.6600000000000005
3,0.8400000000000006
4,0.01
5,0.8250000000000006
6,0.015
7,0.24000000000000013
8,0.7650000000000006
9,0.6100000000000004
10,0.9800000000000008
11,0.2650000000000001
12,0.7950000000000006
13,0.4400000000000003
14,0.6950000000000005
15,0.38500000000000023
16,0.40000000000000024
17,0.18500000000000008
18,0.6350000000000005
19,0.3350000000000002
20,0.19000000000000009
21,0.7700000000000006
22,0.4900000000000003
23,0.9200000000000007
